id;title;vote_average;vote_count;release_date;revenue;runtime;budget
12919;Can't Buy Me Love;697;605;14/08/1987 00:00;31623833;94;1800000
11832;Babette's Feast;7203;344;11/08/1987 00:00;4398938;102;0
10652;Hamburger Hill;6536;399;07/08/1987 00:00;13839404;110;0
11649;Masters of the Universe;5656;799;07/08/1987 00:00;17336370;106;22000000
10859;Stakeout;64;356;05/08/1987 00:00;65700000;116;14500000
1547;The Lost Boys;70;1795;31/07/1987 00:00;32222567;97;8500000
11411;Superman IV: The Quest for Peace;4522;1122;24/07/1987 00:00;19300000;90;17000000
16620;La Bamba;72;626;24/07/1987 00:00;54215416;108;6500000
5548;RoboCop;7297;4559;17/07/1987 00:00;53424681;102;13000000
580;Jaws: The Revenge;4052;924;17/07/1987 00:00;51881013;89;23000000
19933;The Brave Little Toaster;69;381;09/07/1987 00:00;0;90;2300000
49964;Where Is My Friend's House?;7917;288;01/07/1987 00:00;0;83;0
14367;Adventures in Babysitting;6862;594;01/07/1987 00:00;34368475;102;7000000
2614;Innerspace;6824;1128;01/07/1987 00:00;25893810;120;27000000
708;The Living Daylights;6505;1580;29/06/1987 00:00;191185897;130;40000000
600;Full Metal Jacket;8136;9665;26/06/1987 00:00;46357676;117;30000000
957;Spaceballs;68;2673;24/06/1987 00:00;38119483;96;22700000
10023;Dragnet;5916;425;23/06/1987 00:00;66673516;106;20000000
11584;Roxanne;6412;565;19/06/1987 00:00;40050884;107;12000000
13446;Withnail & I;73;489;19/06/1987 00:00;1544889;108;0
106;Predator;7506;7265;12/06/1987 00:00;98267558;107;15000000
6069;The Witches of Eastwick;651;1253;12/06/1987 00:00;63766510;118;22000000
26263;Death Wish 4: The Crackdown;57;254;11/06/1987 00:00;6880310;99;5000000
8989;Harry and the Hendersons;608;625;05/06/1987 00:00;49998613;110;10000000
117;The Untouchables;777;5181;03/06/1987 00:00;76270454;119;25000000
96;Beverly Hills Cop II;647;2149;18/05/1987 00:00;299965036;103;28000000
144;Wings of Desire;7768;1140;17/05/1987 00:00;3210139;128;2500000
16288;Creepshow 2;6226;504;01/05/1987 00:00;14000000;92;3500000
27740;A Return to Salem's Lot;6043;253;01/05/1987 00:00;0;101;12000000
6917;The Gate;5998;325;21/04/1987 00:00;13539458;86;2500000
10021;The Secret of My Success;6453;562;10/04/1987 00:00;110996879;111;12000000
10587;Police Academy 4: Citizens on Patrol;55;1047;02/04/1987 00:00;76800000;88;17000000
918;Blind Date;6009;435;27/03/1987 00:00;39321715;95;18000000
765;Evil Dead II;76;2769;13/03/1987 00:00;10900000;84;3500000
24341;Dolls;64;289;12/03/1987 00:00;0;77;0
941;Lethal Weapon;7286;4164;06/03/1987 00:00;120207127;110;15000000
635;Angel Heart;712;1349;06/03/1987 00:00;17186348;113;17000000
378;Raising Arizona;70;1861;01/03/1987 00:00;29180280;94;6000000
15143;Some Kind of Wonderful;6858;425;27/02/1987 00:00;18553948;95;0
10072;A Nightmare on Elm Street 3: Dream Warriors;6672;1560;27/02/1987 00:00;44800000;96;4000000
22172;Street Trash;6199;271;22/02/1987 00:00;0;100;0
10019;Mannequin;6823;631;13/02/1987 00:00;42721196;89;6000000
1825;Over the Top;6364;1507;13/02/1987 00:00;16057580;93;25000000
30890;Radio Days;7041;494;30/01/1987 00:00;0;90;16000000
25155;The Stepfather;6493;283;23/01/1987 00:00;0;89;0
44268;Superfantozzi;6313;275;23/12/1986 00:00;0;88;0
39144;Dragon Ball: Curse of the Blood Rubies;6825;274;20/12/1986 00:00;0;50;0
792;Platoon;7747;4087;19/12/1986 00:00;138530565;120;6000000
10776;Little Shop of Horrors;6903;1290;19/12/1986 00:00;38748395;94;25000000
30163;The Fugitives;6743;335;17/12/1986 00:00;0;85;0
8388;¡Three Amigos!;6323;865;12/12/1986 00:00;39200000;103;25000000
10136;The Golden Child;5896;974;12/12/1986 00:00;79817939;94;25000000
10015;Heartbreak Ridge;6866;917;05/12/1986 00:00;42724017;130;15000000
9318;Asterix in Britain;674;601;03/12/1986 00:00;0;79;0
11120;The Mosquito Coast;6361;421;26/11/1986 00:00;14302779;119;25000000
168;Star Trek IV: The Voyage Home;72;1332;26/11/1986 00:00;133000000;119;24000000
4978;An American Tail;6712;1214;21/11/1986 00:00;84542002;80;9000000
10017;The Wraith;64;393;21/11/1986 00:00;3500000;93;2700000
4481;Manon of the Spring;7612;449;19/11/1986 00:00;0;113;0
5693;Hoosiers;7063;435;14/11/1986 00:00;28607524;114;9000000
11300;Something Wild;6561;286;07/11/1986 00:00;8362969;114;0
14924;Sid and Nancy;6774;452;24/10/1986 00:00;2826523;114;4000000
14510;From Beyond;6512;475;24/10/1986 00:00;1261000;85;4500000
3;Shadows in Paradise;7199;281;17/10/1986 00:00;0;74;0
11873;The Color of Money;684;1199;17/10/1986 00:00;52293982;119;13800000
10013;Peggy Sue Got Married;6101;489;10/10/1986 00:00;41382841;103;18000000
11416;The Mission;7396;1268;29/09/1986 00:00;17218023;126;24500000
9671;Crocodile Dundee;6385;1719;26/09/1986 00:00;328203506;104;5000000
192;The Name of the Rose;747;2709;24/09/1986 00:00;77200000;130;18000000
10692;Henry: Portrait of a Serial Killer;67;615;24/09/1986 00:00;0;83;111000
1554;Down by Law;7371;660;20/09/1986 00:00;0;106;0
793;Blue Velvet;7629;2957;19/09/1986 00:00;8618766;120;6000000
1890;Children of a Lesser God;6929;282;13/09/1986 00:00;31853080;119;0
4480;Jean de Florette;7691;497;27/08/1986 00:00;0;120;4940939
16337;The Texas Chainsaw Massacre 2;5649;750;22/08/1986 00:00;8025872;101;4500000
15762;Night of the Creeps;67;440;21/08/1986 00:00;591366;90;5000000
13925;Luxo Jr.;7071;563;17/08/1986 00:00;0;2;0
10974;Armour of God;7035;506;16/08/1986 00:00;0;98;15000000
9426;The Fly;74;3952;15/08/1986 00:00;60629159;96;15000000
11454;Manhunter;70;1169;14/08/1986 00:00;8620929;120;15000000
235;Stand by Me;7856;5317;08/08/1986 00:00;52287414;89;8000000
1857;The Transformers: The Movie;7167;452;08/08/1986 00:00;5849647;84;6000000
27995;She's Gotta Have It;6609;293;08/08/1986 00:00;7137503;84;175000
10515;Castle in the Sky;7961;3735;02/08/1986 00:00;5228752;125;3000000
11471;A Better Tomorrow;745;447;02/08/1986 00:00;4469460;95;0
10225;Friday the 13th Part VI: Jason Lives;6207;1032;01/08/1986 00:00;19472057;86;3000000
10658;Howard the Duck;5394;911;01/08/1986 00:00;37962774;110;37000000
10122;Flight of the Navigator;6888;738;30/07/1986 00:00;18564613;90;9000000
9980;Maximum Overdrive;5853;668;25/07/1986 00:00;7433663;97;10000000
679;Aliens;7933;8758;18/07/1986 00:00;183316455;137;18500000
9994;The Great Mouse Detective;704;1500;02/07/1986 00:00;38625550;74;14000000
13597;Labyrinth;73;2164;27/06/1986 00:00;12729917;102;25000000
12151;Ruthless People;6606;354;26/06/1986 00:00;71600000;93;11000000
8856;The Karate Kid Part II;6259;1975;18/06/1986 00:00;115103979;113;13000000
15596;Back to School;6308;389;13/06/1986 00:00;91258000;96;11000000
9377;Ferris Bueller's Day Off;7603;4479;11/06/1986 00:00;70136369;103;6000000
2099;Raw Deal;5805;709;06/06/1986 00:00;16209459;106;8500000
38262;Department Store;5776;277;06/06/1986 00:00;0;110;0
6978;Big Trouble in Little China;72;2696;30/05/1986 00:00;11000000;99;25000000
11133;Poltergeist II: The Other Side;6003;585;23/05/1986 00:00;40996665;91;19000000
9874;Cobra;6049;1568;22/05/1986 00:00;49042224;87;25000000
744;Top Gun;70;7710;16/05/1986 00:00;356830601;110;15000000
24657;The Sacrifice;7719;465;09/05/1986 00:00;316043;149;0
2605;Short Circuit;6565;1329;09/05/1986 00:00;40697761;98;10000000
12721;No Retreat, No Surrender;6202;483;02/05/1986 00:00;4662137;85;0
10945;Jumpin' Jack Flash;6114;321;23/04/1986 00:00;29844101;100;18000000
6106;Salvador;70;306;23/04/1986 00:00;1500000;123;4500000
3980;Critters;6381;841;11/04/1986 00:00;13167232;86;2000000
11986;Betty Blue;7247;363;09/04/1986 00:00;2003822;120;0
12662;Psycho III;5557;334;02/04/1986 00:00;14481606;93;8400000
24913;April Fool's Day;60;293;27/03/1986 00:00;0;89;5000000
10466;The Money Pit;6498;1014;26/03/1986 00:00;54999651;91;10000000
28941;Chopping Mall;5832;313;21/03/1986 00:00;0;77;800000
12118;Police Academy 3: Back in Training;5765;1099;20/03/1986 00:00;107600000;84;12000000
15392;Crossroads;7295;374;14/03/1986 00:00;5738952;99;0
11257;A Room with a View;7014;669;07/03/1986 00:00;20966644;117;3000000
8009;Highlander;6886;2348;07/03/1986 00:00;12885193;116;16000000
11522;Pretty in Pink;676;1006;28/02/1986 00:00;40471663;97;9000000
11415;House;6096;484;27/02/1986 00:00;19444631;93;3000000
16113;The Delta Force;58;363;14/02/1986 00:00;17768900;129;0
10068;Nine 1/2 Weeks;6086;888;09/02/1986 00:00;6735922;117;17000000
5143;Hannah and Her Sisters;7508;904;07/02/1986 00:00;40084041;107;6400000
9873;F/X;6425;368;07/02/1986 00:00;20603715;109;10000000
9542;The Hitcher;6921;796;17/01/1986 00:00;5844868;98;6000000
11037;Iron Eagle;5438;267;17/01/1986 00:00;24159872;117;18000000
15916;Angel's Egg;77;346;22/12/1985 00:00;0;71;0
9463;Vampire Hunter D;6607;433;21/12/1985 00:00;0;80;0
606;Out of Africa;7147;1252;20/12/1985 00:00;227514205;161;31000000
873;The Color Purple;7747;1546;18/12/1985 00:00;146292000;154;15000000
9056;Police Story;7511;765;14/12/1985 00:00;113164;100;0
15196;Clue;7217;1519;13/12/1985 00:00;14643997;94;15000000
11864;Enemy Mine;6927;873;12/12/1985 00:00;12303411;108;40000000
10295;Miami Supercops;644;372;12/12/1985 00:00;0;95;0
9080;Spies Like Us;6182;559;06/12/1985 00:00;60088980;102;22000000
44018;Vagabond;7289;251;04/12/1985 00:00;0;105;0
11904;Young Sherlock Holmes;6723;555;04/12/1985 00:00;0;109;18000000
10372;Ewoks: The Battle for Endor;5342;256;24/11/1985 00:00;0;100;0
11830;Tampopo;7878;295;23/11/1985 00:00;0;115;1500000
9838;King Solomon's Mines;5499;367;22/11/1985 00:00;15057465;100;12500000
1374;Rocky IV;7076;4014;21/11/1985 00:00;300473716;91;31000000
11893;Runaway Train;6991;496;15/11/1985 00:00;7936012;111;9000000
19064;Once Bitten;5801;259;15/11/1985 00:00;10000000;94;3200000
9846;To Live and Die in L.A.;7098;558;01/11/1985 00:00;17307019;116;0
24873;Death Wish 3;6229;358;01/11/1985 00:00;16116878;92;9000000
10014;A Nightmare on Elm Street Part 2: Freddy's Revenge;5783;1655;01/11/1985 00:00;30000000;87;3000000
403587;Return;5935;964;31/10/1985 00:00;0;82;0
38310;Firefighters;5766;250;25/10/1985 00:00;0;97;0
1694;Re-Animator;7027;1310;18/10/1985 00:00;2023414;86;900000
17898;Silver Bullet;6543;525;10/10/1985 00:00;12400000;95;7000000
14029;Demons;66;491;04/10/1985 00:00;0;89;1800000
10999;Commando;6664;2525;03/10/1985 00:00;57500000;90;10000000
15983;Invasion U.S.A.;5726;250;27/09/1985 00:00;0;107;0
10176;The Quiet Earth;6616;489;08/09/1985 00:00;0;91;1000000
12775;Flesh + Blood;6549;327;30/08/1985 00:00;100000;126;6500000
12500;American Ninja;5932;375;30/08/1985 00:00;10499694;95;1000000
11976;Legend;6219;1092;28/08/1985 00:00;15502112;94;24500000
11824;Teen Wolf;6169;1015;23/08/1985 00:00;80000000;91;1200000
13667;Better Off Dead...;663;440;23/08/1985 00:00;10297601;97;0
10843;After Hours;7463;1272;16/08/1985 00:00;10609321;97;4500000
11018;Year of the Dragon;6848;356;16/08/1985 00:00;18707466;134;24000000
14370;Real Genius;6672;381;07/08/1985 00:00;12952019;106;8000000
11797;Fright Night;7032;1210;02/08/1985 00:00;24922237;107;9000000
10303;The Jewel of the Nile;6214;1031;01/08/1985 00:00;96773200;106;25000000
11814;Weird Science;65;1247;01/08/1985 00:00;38934048;94;7500000
11703;Kiss of the Spider Woman;7024;254;26/07/1985 00:00;17005229;120;11
5683;Pee-wee's Big Adventure;642;698;26/07/1985 00:00;40940662;91;6000000
11418;National Lampoon's European Vacation;6159;766;25/07/1985 00:00;49364621;95;17000000
10957;The Black Cauldron;6436;1133;24/07/1985 00:00;21288692;80;25000000
9872;Explorers;6198;412;12/07/1985 00:00;9873044;109;25000000
11509;Silverado;697;629;10/07/1985 00:00;32192570;133;23000000
25237;Come and See;8301;1213;09/07/1985 00:00;168817;142;0
105;Back to the Future;8314;18442;03/07/1985 00:00;381109762;116;19000000
8408;Day of the Dead;7044;1090;03/07/1985 00:00;34000000;100;3500000
9355;Mad Max Beyond Thunderdome;6199;2546;29/06/1985 00:00;36230219;107;10000000
8879;Pale Rider;7149;941;28/06/1985 00:00;41410568;115;6900000
11557;St. Elmo's Fire;6151;475;28/06/1985 00:00;37803872;110;0
13155;Return to Oz;6698;951;21/06/1985 00:00;11137801;109;25000000
10328;Cocoon;6602;1156;21/06/1985 00:00;85313124;117;17500000
11954;Lifeforce;6254;511;21/06/1985 00:00;11603545;102;25000000
2075;Prizzi's Honor;6356;331;14/06/1985 00:00;26657534;124;0
16248;D.A.R.Y.L.;6324;296;14/06/1985 00:00;7840873;100;10000000
18502;The Stuff;5919;390;14/06/1985 00:00;0;87;1700000
9340;The Goonies;752;5254;07/06/1985 00:00;61389680;114;19000000
11645;Ran;8069;1361;01/06/1985 00:00;11859533;160;11500005
9749;Fletch;6701;596;31/05/1985 00:00;59612888;98;8000000
707;A View to a Kill;6214;1779;24/05/1985 00:00;152427960;131;30000000
11064;Brewster's Millions;6559;521;22/05/1985 00:00;45833132;97;20000000
1369;Rambo: First Blood Part II;6619;3512;21/05/1985 00:00;300400432;96;44000000
24548;Just One of the Guys;65;263;26/04/1985 00:00;11528900;100;11500000
10925;The Return of the Living Dead;7133;1857;25/04/1985 00:00;14237880;91;4000000
10552;Cat's Eye;6776;569;12/04/1985 00:00;13100000;94;7000000
10656;Subway;6533;392;10/04/1985 00:00;390659;104;2000000
9626;Red Sonja;528;742;09/04/1985 00:00;6948633;89;17900000
8130;Desperately Seeking Susan;604;387;29/03/1985 00:00;27400000;104;5000000
10157;Police Academy 2: Their First Assignment;61;1375;28/03/1985 00:00;55600000;87;7600000
526;Ladyhawke;7031;1037;27/03/1985 00:00;18432000;121;20000000
9731;Friday the 13th: A New Beginning;5294;1004;22/03/1985 00:00;21930418;92;2200000
11177;Mask;717;396;08/03/1985 00:00;42400000;120;7500000
8868;Asterix vs. Caesar;65;517;06/03/1985 00:00;0;79;0
10849;The Purple Rose of Cairo;7394;909;01/03/1985 00:00;10631333;82;15000000
68;Brazil;7673;3026;20/02/1985 00:00;9900000;143;15000000
2108;The Breakfast Club;7751;7478;15/02/1985 00:00;51525171;98;1000000
9281;Witness;7068;1469;08/02/1985 00:00;68706993;112;12000000
29161;Phenomena;68;729;25/01/1985 00:00;0;116;3800000
27670;Nothing Left to Do but Cry;7756;1052;20/12/1984 00:00;0;107;0
38285;Il ragazzo di campagna;6761;370;20/12/1984 00:00;0;92;0
13924;The Adventures of André and Wally B.;5286;269;17/12/1984 00:00;0;2;0
11296;Birdy;7117;454;14/12/1984 00:00;1400000;120;12000000
33914;Frankenweenie;6933;356;14/12/1984 00:00;0;29;0
15927;A Passage to India;6808;258;14/12/1984 00:00;27201487;163;8000000
841;Dune;6197;2600;14/12/1984 00:00;30925690;137;40000000
2148;The Cotton Club;65;359;14/12/1984 00:00;25928721;127;58000000
9663;Starman;6878;756;13/12/1984 00:00;28744356;115;22000000
4437;2010;66;831;06/12/1984 00:00;40400657;116;28000000
90;Beverly Hills Cop;7185;3631;05/12/1984 00:00;316360478;105;14000000
1884;The Ewok Adventure;591;312;25/11/1984 00:00;0;96;3000000
625;The Killing Fields;7506;656;23/11/1984 00:00;34700291;142;14400000
52744;Falling in Love;6628;313;21/11/1984 00:00;11129057;102;12000000
18462;Night of the Comet;6199;324;16/11/1984 00:00;14418922;95;3000000
15379;Missing in Action;58;422;16/11/1984 00:00;22812411;101;2550000
377;A Nightmare on Elm Street;7324;4615;09/11/1984 00:00;57000000;91;1100000
9314;Nineteen Eighty-Four;6819;1262;09/11/1984 00:00;8430492;113;0
27414;Silent Night, Deadly Night;59;320;09/11/1984 00:00;2491460;79;1065000
218;The Terminator;7646;11874;26/10/1984 00:00;78371200;108;6400000
39371;L'allenatore nel pallone;652;342;26/10/1984 00:00;0;98;0
11507;Body Double;6733;690;25/10/1984 00:00;8801940;114;10000000
8833;Double Trouble;6955;466;19/10/1984 00:00;0;99;0
13189;A Christmas Carol;7391;298;09/10/1984 00:00;0;101;0
469;Stranger Than Paradise;7151;472;01/10/1984 00:00;0;89;0
17835;Threads;7592;256;23/09/1984 00:00;0;117;420000
10631;All of Me;6451;307;21/09/1984 00:00;36403064;93;0
11905;The Company of Wolves;6293;280;21/09/1984 00:00;4389334;95;2000000
279;Amadeus;8036;3837;19/09/1984 00:00;51973029;161;18000000
11368;Blood Simple;7256;1244;07/09/1984 00:00;4229114;97;1500000
23730;C.H.U.D.;5678;253;31/08/1984 00:00;3412497;97;1250000
655;Paris, Texas;8093;1544;23/08/1984 00:00;2181987;145;1746964
11205;Wheels on Meals;6916;340;17/08/1984 00:00;0;108;0
11707;Tightrope;6051;297;17/08/1984 00:00;48143579;115;0
5968;The Woman in Red;6203;446;15/08/1984 00:00;25308147;87;9000000
11379;The Adventures of Buckaroo Banzai Across the 8th Dimension;601;359;15/08/1984 00:00;0;103;0
1880;Red Dawn;6272;691;10/08/1984 00:00;38376497;114;17000000
10606;The Philadelphia Experiment;6099;340;03/08/1984 00:00;0;102;21000000
13763;Purple Rain;6682;330;27/07/1984 00:00;68392977;111;7200000
14052;Revenge of the Nerds;6458;653;20/07/1984 00:00;0;90;0
11884;The Last Starfighter;6596;612;13/07/1984 00:00;28733290;101;15000000
9651;Supergirl;5399;535;01/07/1984 00:00;14296438;124;35000000
12309;Bachelor Party;6296;590;29/06/1984 00:00;38435947;105;6000000
9610;Conan the Destroyer;6076;1352;29/06/1984 00:00;31042035;103;18000000
11950;Cannonball Run II;5388;282;29/06/1984 00:00;28078073;108;0
11899;The Muppets Take Manhattan;6456;333;27/06/1984 00:00;25500000;94;8000000
1885;The Karate Kid;7181;3798;22/06/1984 00:00;130442786;126;8000000
620;Ghostbusters;7467;8143;08/06/1984 00:00;296187079;107;30000000
8764;Top Secret!;7071;1029;08/06/1984 00:00;20458340;90;9000000
927;Gremlins;709;5819;08/06/1984 00:00;153083102;106;11000000
14746;Streets of Fire;687;436;01/06/1984 00:00;8089290;93;14500000
157;Star Trek III: The Search for Spock;66;1227;01/06/1984 00:00;87000000;105;18000000
311;Once Upon a Time in America;8427;4863;23/05/1984 00:00;5500000;229;30000000
87;Indiana Jones and the Temple of Doom;7294;8505;23/05/1984 00:00;333000000;118;28000000
11393;The Natural;6872;533;11/05/1984 00:00;47951979;137;28000000
11495;Firestarter;6292;609;11/05/1984 00:00;17080167;114;15000000
11031;This Is Spinal Tap;7443;1272;04/05/1984 00:00;4736202;82;2500000
2669;The Bounty;6681;465;04/05/1984 00:00;8613462;132;25000000
15144;Sixteen Candles;68;1925;04/05/1984 00:00;23686027;93;6500000
15239;The Toxic Avenger;6283;465;01/05/1984 00:00;800000;82;475000
9730;Friday the 13th: The Final Chapter;6103;1160;13/04/1984 00:00;32980880;91;2600000
34584;The NeverEnding Story;7197;3698;06/04/1984 00:00;20158808;102;27000000
11002;Greystoke: The Legend of Tarzan, Lord of the Apes;6353;425;30/03/1984 00:00;45858563;143;0
9326;Romancing the Stone;68;1643;30/03/1984 00:00;86572238;106;10000000
9336;Police Academy;6655;2409;22/03/1984 00:00;81198894;97;4500000
81;Nausicaä of the Valley of the Wind;7928;3174;11/03/1984 00:00;3301446;117;1000000
2619;Splash;6249;1208;09/03/1984 00:00;69821334;111;8000000
10823;Children of the Corn;569;892;09/03/1984 00:00;14568989;92;800000
15014;Bianca;757;345;23/02/1984 00:00;0;96;0
13820;Repo Man;6674;529;20/02/1984 00:00;2300000;92;1500000
1788;Footloose;6661;1827;17/02/1984 00:00;80035402;107;8200000
12762;Broadway Danny Rose;7192;406;27/01/1984 00:00;10600497;84;8000000
21519;Project A;7203;404;22/12/1983 00:00;0;106;0
26285;Fantozzi Still Suffers;6442;430;22/12/1983 00:00;0;85;0
8289;Gorky Park;6331;255;15/12/1983 00:00;15856028;128;0
12502;Silkwood;6946;287;14/12/1983 00:00;35600000;131;10000000
111;Scarface;8168;10749;09/12/1983 00:00;66023329;169;25000000
8769;Christine;6854;1757;09/12/1983 00:00;21200000;110;9700000
10650;Sudden Impact;6548;798;08/12/1983 00:00;150000000;117;22000000
7012;The Day After;67;331;28/11/1983 00:00;0;127;0
10484;The ComDads;6581;356;23/11/1983 00:00;0;92;0
11050;Terms of Endearment;7093;672;20/11/1983 00:00;108423749;132;8000000
850;A Christmas Story;7279;1113;18/11/1983 00:00;20653717;93;3300000
13567;Sleepaway Camp;63;594;18/11/1983 00:00;11000000;85;350000
92060;Michael Jackson's Thriller;8163;605;14/11/1983 00:00;0;13;1100000
37777;Soap and Water;6748;335;27/10/1983 00:00;0;109;0
48769;Gramps Is in the Resistance;6914;347;26/10/1983 00:00;0;102;3000000
11336;The Dead Zone;7014;1458;21/10/1983 00:00;20766616;103;10000000
9549;The Right Stuff;7427;769;20/10/1983 00:00;21500000;193;27000000
14813;Mickey's Christmas Carol;7635;799;19/10/1983 00:00;21000000;25;3000000
28468;The Key;6008;355;19/10/1983 00:00;0;110;0
15251;Eddie Murphy: Delirious;7648;288;15/10/1983 00:00;0;69;0
232;Rumble Fish;6976;600;09/10/1983 00:00;2494480;94;10000000
36670;Never Say Never Again;6063;1288;07/10/1983 00:00;160000000;134;36000000
12560;The Big Chill;69;506;30/09/1983 00:00;56400000;105;8000000
11314;Koyaanisqatsi;7904;599;24/08/1983 00:00;1723872;86;0
10489;Cujo;6103;898;10/08/1983 00:00;21200000;93;5000000
9346;Risky Business;6586;1151;05/08/1983 00:00;63541777;98;6200000
849;Krull;6019;481;29/07/1983 00:00;16519460;117;27000000
11153;National Lampoon's Vacation;711;1381;29/07/1983 00:00;61399552;99;15000000
13105;Mr. Mom;6617;266;22/07/1983 00:00;64783827;91;0
17692;Jaws 3-D;4451;1148;22/07/1983 00:00;87987055;99;20500000
11030;Zelig;7458;774;15/07/1983 00:00;11798616;79;0
10805;Staying Alive;5738;425;11/07/1983 00:00;64892670;93;22000000
15301;Twilight Zone: The Movie;6446;640;24/06/1983 00:00;29450919;101;10000000
19698;Porky's II: The Next Day;5695;279;24/06/1983 00:00;33759266;98;6500000
9531;Superman III;5491;1545;17/06/1983 00:00;75850624;125;39000000
11591;The Man with Two Brains;6189;375;10/06/1983 00:00;0;93;10100000
1621;Trading Places;7202;2929;07/06/1983 00:00;90404800;116;15000000
700;Octopussy;6325;1761;05/06/1983 00:00;187500000;131;27500000
860;WarGames;707;1647;03/06/1983 00:00;124600000;114;12000000
10576;Psycho II;64;562;03/06/1983 00:00;34725000;113;5000000
11948;Merry Christmas, Mr. Lawrence;7307;401;28/05/1983 00:00;2306560;124;0
1892;Return of the Jedi;7892;14591;25/05/1983 00:00;572700000;132;32350000
1394;Nostalgia;788;463;01/05/1983 00:00;0;126;0
11654;The Hunger;6655;492;29/04/1983 00:00;5979292;97;0
14854;Lone Wolf McQuade;651;310;15/04/1983 00:00;12232628;107;5000000
535;Flashdance;6496;1310;14/04/1983 00:00;201500000;95;7000000
4543;Monty Python's The Meaning of Life;732;1692;31/03/1983 00:00;14949697;107;9000000
227;The Outsiders;7224;1191;25/03/1983 00:00;33697647;91;10000000
11235;Local Hero;6689;304;17/02/1983 00:00;0;111;0
6341;Blue Thunder;61;413;05/02/1983 00:00;42313354;110;22000000
837;Videodrome;7296;1939;04/02/1983 00:00;2120439;88;5952000
11616;Go for It;6918;439;01/02/1983 00:00;0;107;0
18912;Angst;7097;294;01/01/1983 00:00;0;75;472000
13396;The Snowman;7541;268;26/12/1982 00:00;0;25;0
24160;My Friends Act II;771;316;22/12/1982 00:00;0;130;0
262;The King of Comedy;78;2015;18/12/1982 00:00;2536000;109;19000000
9576;Tootsie;7202;1590;17/12/1982 00:00;177200000;116;21000000
11639;The Dark Crystal;7113;997;17/12/1982 00:00;40577001;93;15000000
11541;The Year of Living Dangerously;6677;285;17/12/1982 00:00;1317657;115;6000000
5961;Fanny and Alexander;78;693;17/12/1982 00:00;6795771;188;6000000
2665;Airplane II: The Sequel;6063;973;10/12/1982 00:00;27150534;85;0
24226;The Verdict;7463;556;08/12/1982 00:00;53977250;129;16000000
171;The Party 2;6448;586;08/12/1982 00:00;0;109;0
15764;Sophie's Choice;734;781;08/12/1982 00:00;30036000;151;12000000
150;48 Hrs.;6681;1315;07/12/1982 00:00;78868508;96;12000000
783;Gandhi;7543;2110;30/11/1982 00:00;77737889;191;22000000
10150;The Last Unicorn;7132;425;19/11/1982 00:00;6455530;92;0
16281;Creepshow;6936;899;10/11/1982 00:00;21028755;120;8000000
29702;Tenebre;68;527;28/10/1982 00:00;0;101;0
71524;Ace of Aces;7085;288;27/10/1982 00:00;0;100;0
10676;Halloween III: Season of the Witch;5159;1228;22/10/1982 00:00;14400000;98;2500000
1368;First Blood;75;5675;22/10/1982 00:00;125212904;93;15000000
11915;The Gendarme and the Gendarmettes;6029;493;03/10/1982 00:00;0;100;0
32085;Vincent;7898;794;01/10/1982 00:00;0;7;60000
24740;The Entity;6535;411;30/09/1982 00:00;13277558;125;9000000
16235;Amityville II: The Possession;5669;310;24/09/1982 00:00;12534817;104;5000000
27475;The Slumber Party Massacre;5595;284;10/09/1982 00:00;3600000;77;220000
27726;Q;5866;298;08/09/1982 00:00;0;93;0
14645;Santa Claus Is a Stinker;7378;864;25/08/1982 00:00;0;88;0
11564;Class of 1984;6446;300;20/08/1982 00:00;0;98;4300000
16441;The Beastmaster;632;355;16/08/1982 00:00;14056528;118;8000000
13342;Fast Times at Ridgemont High;6793;1105;13/08/1982 00:00;27092880;90;4500000
11307;The World According to Garp;6675;295;13/08/1982 00:00;29712172;136;17000000
9728;Friday the 13th Part III;5863;1222;13/08/1982 00:00;36690067;95;4000000
2623;An Officer and a Gentleman;7013;996;28/07/1982 00:00;129795554;124;7500000
8288;A Midsummer Night's Sex Comedy;6455;356;16/07/1982 00:00;0;88;0
12104;Pink Floyd: The Wall;7986;1349;14/07/1982 00:00;22244207;95;12000000
97;Tron;6668;2066;09/07/1982 00:00;33000000;96;17000000
1091;The Thing;8045;6232;25/06/1982 00:00;19629760;109;15000000
78;Blade Runner;7931;12770;25/06/1982 00:00;41722424;118;28000000
10724;Firefox;5997;486;18/06/1982 00:00;70687344;136;18000000
11704;The Secret of NIMH;7417;725;17/06/1982 00:00;14665733;82;7000000
601;E.T. the Extra-Terrestrial;7512;10467;11/06/1982 00:00;792965500;115;10500000
9037;Grease 2;51;627;11/06/1982 00:00;15171476;115;13200000
609;Poltergeist;7143;2686;04/06/1982 00:00;122200000;114;10700000
154;Star Trek II: The Wrath of Khan;75;1737;04/06/1982 00:00;96800000;113;12000000
1371;Rocky III;6877;3744;28/05/1982 00:00;270000000;99;17000000
9442;Dead Men Don't Wear Plaid;6624;339;21/05/1982 00:00;18196170;89;9000000
15739;Annie;6493;635;21/05/1982 00:00;57059003;127;35000000
12614;Victor/Victoria;7257;378;25/04/1982 00:00;28215453;134;15000000
27813;Basket Case;6383;356;02/04/1982 00:00;0;91;35000
6217;Cat People;6063;453;02/04/1982 00:00;0;118;18000000
9387;Conan the Barbarian;679;2246;02/04/1982 00:00;79114085;129;20000000
11340;Banana Joe;67;418;24/03/1982 00:00;0;96;0
